event_id,customer_id,event_date,event_type,plan_before,plan_after,mrr_before,mrr_after
EVT-000594,CUST-00303,2023-04-27,signup,,Business,0,49
EVT-000641,CUST-00328,2023-04-27,signup,,Free,0,0
EVT-000169,CUST-00087,2023-05-01,cancel,Pro,Cancelled,15,0
EVT-000706,CUST-00360,2023-05-01,signup,,Enterprise,0,199
EVT-000802,CUST-00411,2023-05-01,signup,,Pro,0,15
EVT-000884,CUST-00451,2023-05-01,signup,,Pro,0,15
EVT-000682,CUST-00349,2023-05-02,signup,,Pro,0,15
EVT-000722,CUST-00368,2023-05-02,signup,,Free,0,0
EVT-000836,CUST-00426,2023-05-02,signup,,Free,0,0
EVT-000876,CUST-00446,2023-05-02,signup,,Pro,0,15
EVT-000473,CUST-00238,2023-05-03,upgrade,Pro,Business,15,49
EVT-000552,CUST-00281,2023-05-03,cancel,Free,Cancelled,0,0
EVT-000851,CUST-00434,2023-05-03,signup,,Pro,0,15
EVT-000221,CUST-00111,2023-05-04,cancel,Free,Cancelled,0,0
EVT-000680,CUST-00348,2023-05-04,signup,,Free,0,0
EVT-000783,CUST-00399,2023-05-04,signup,,Pro,0,15
EVT-000832,CUST-00423,2023-05-04,signup,,Free,0,0
EVT-000838,CUST-00427,2023-05-04,signup,,Business,0,49
EVT-000058,CUST-00032,2023-05-05,downgrade,Pro,Free,15,0
EVT-000326,CUST-00163,2023-05-05,cancel,Free,Cancelled,0,0
EVT-000688,CUST-00352,2023-05-05,signup,,Free,0,0
EVT-000726,CUST-00370,2023-05-05,signup,,Pro,0,15
EVT-000767,CUST-00391,2023-05-05,signup,,Free,0,0
EVT-000846,CUST-00431,2023-05-05,signup,,Enterprise,0,199
EVT-000847,CUST-00432,2023-05-05,signup,,Pro,0,15
EVT-000923,CUST-00472,2023-05-05,signup,,Free,0,0
EVT-000043,CUST-00023,2023-05-06,cancel,Free,Cancelled,0,0
EVT-000738,CUST-00376,2023-05-06,signup,,Free,0,0
EVT-000745,CUST-00380,2023-05-06,signup,,Pro,0,15
EVT-000769,CUST-00392,2023-05-06,signup,,Pro,0,15
EVT-000791,CUST-00403,2023-05-06,signup,,Pro,0,15
EVT-000834,CUST-00425,2023-05-06,signup,,Free,0,0
EVT-000853,CUST-00435,2023-05-06,signup,,Pro,0,15
EVT-000881,CUST-00449,2023-05-06,signup,,Pro,0,15
EVT-000900,CUST-00460,2023-05-06,signup,,Business,0,49
EVT-000932,CUST-00476,2023-05-06,signup,,Pro,0,15
EVT-000691,CUST-00353,2023-05-07,signup,,Free,0,0
EVT-000822,CUST-00418,2023-05-07,signup,,Pro,0,15
EVT-000865,CUST-00441,2023-05-07,signup,,Free,0,0
EVT-000868,CUST-00442,2023-05-07,signup,,Free,0,0
EVT-000895,CUST-00457,2023-05-07,signup,,Free,0,0
EVT-000938,CUST-00479,2023-05-07,signup,,Pro,0,15
EVT-000303,CUST-00151,2023-05-08,cancel,Pro,Cancelled,15,0
EVT-000425,CUST-00214,2023-05-08,cancel,Free,Cancelled,0,0
EVT-000463,CUST-00233,2023-05-08,cancel,Free,Cancelled,0,0
EVT-000646,CUST-00330,2023-05-08,upgrade,Pro,Business,15,49
EVT-000693,CUST-00354,2023-05-08,signup,,Pro,0,15
EVT-000762,CUST-00388,2023-05-08,signup,,Pro,0,15
EVT-000856,CUST-00436,2023-05-08,signup,,Pro,0,15
EVT-000905,CUST-00463,2023-05-08,signup,,Business,0,49
EVT-000919,CUST-00470,2023-05-08,signup,,Free,0,0
EVT-000696,CUST-00355,2023-05-09,signup,,Free,0,0
EVT-000719,CUST-00367,2023-05-09,signup,,Free,0,0
EVT-000799,CUST-00409,2023-05-09,signup,,Business,0,49
EVT-000849,CUST-00433,2023-05-09,signup,,Free,0,0
EVT-000888,CUST-00453,2023-05-09,signup,,Free,0,0
EVT-000901,CUST-00461,2023-05-09,signup,,Free,0,0
EVT-000910,CUST-00466,2023-05-09,signup,,Pro,0,15
EVT-000918,CUST-00469,2023-05-09,signup,,Pro,0,15
EVT-000937,CUST-00478,2023-05-09,signup,,Business,0,49
EVT-000009,CUST-00004,2023-05-10,cancel,Free,Cancelled,0,0
EVT-000171,CUST-00088,2023-05-10,downgrade,Business,Pro,49,15
EVT-000794,CUST-00405,2023-05-10,signup,,Pro,0,15
EVT-000806,CUST-00413,2023-05-10,signup,,Free,0,0
EVT-000708,CUST-00361,2023-05-11,signup,,Pro,0,15
EVT-000716,CUST-00365,2023-05-11,signup,,Enterprise,0,199
EVT-000744,CUST-00379,2023-05-11,signup,,Pro,0,15
EVT-000751,CUST-00383,2023-05-11,signup,,Business,0,49
EVT-000797,CUST-00408,2023-05-11,signup,,Free,0,0
EVT-000808,CUST-00414,2023-05-11,signup,,Pro,0,15
EVT-000091,CUST-00049,2023-05-12,downgrade,Pro,Free,15,0
EVT-000616,CUST-00315,2023-05-12,upgrade,Free,Pro,0,15
EVT-000735,CUST-00374,2023-05-12,signup,,Free,0,0
EVT-000882,CUST-00450,2023-05-12,signup,,Free,0,0
EVT-000908,CUST-00465,2023-05-12,signup,,Pro,0,15
EVT-000925,CUST-00473,2023-05-12,signup,,Pro,0,15
EVT-000748,CUST-00381,2023-05-13,signup,,Free,0,0
EVT-000755,CUST-00385,2023-05-13,signup,,Pro,0,15
EVT-000757,CUST-00386,2023-05-13,signup,,Free,0,0
EVT-000844,CUST-00430,2023-05-13,signup,,Free,0,0
EVT-000864,CUST-00440,2023-05-13,signup,,Enterprise,0,199
EVT-000785,CUST-00400,2023-05-14,signup,,Free,0,0
EVT-000892,CUST-00455,2023-05-14,signup,,Enterprise,0,199
EVT-000133,CUST-00071,2023-05-15,cancel,Pro,Cancelled,15,0
EVT-000519,CUST-00263,2023-05-15,cancel,Free,Cancelled,0,0
EVT-000584,CUST-00298,2023-05-15,upgrade,Free,Pro,0,15
EVT-000742,CUST-00378,2023-05-15,signup,,Free,0,0
EVT-000819,CUST-00417,2023-05-15,signup,,Pro,0,15
EVT-000827,CUST-00420,2023-05-15,signup,,Pro,0,15
EVT-000858,CUST-00437,2023-05-15,signup,,Pro,0,15
EVT-000874,CUST-00445,2023-05-15,signup,,Business,0,49
EVT-000024,CUST-00013,2023-05-16,cancel,Free,Cancelled,0,0
EVT-000804,CUST-00412,2023-05-16,signup,,Free,0,0
EVT-000906,CUST-00464,2023-05-16,signup,,Free,0,0
EVT-000922,CUST-00471,2023-05-16,signup,,Business,0,49
EVT-000703,CUST-00358,2023-05-17,signup,,Pro,0,15
EVT-000800,CUST-00410,2023-05-17,signup,,Pro,0,15
EVT-000860,CUST-00438,2023-05-17,signup,,Pro,0,15
EVT-000872,CUST-00444,2023-05-17,signup,,Pro,0,15
EVT-000934,CUST-00477,2023-05-17,signup,,Pro,0,15
EVT-000288,CUST-00143,2023-05-18,cancel,Pro,Cancelled,15,0
EVT-000540,CUST-00274,2023-05-18,cancel,Free,Cancelled,0,0
EVT-000627,CUST-00321,2023-05-18,cancel,Business,Cancelled,49,0
EVT-000701,CUST-00357,2023-05-18,signup,,Business,0,49
EVT-000829,CUST-00421,2023-05-18,signup,,Pro,0,15
EVT-000842,CUST-00429,2023-05-18,signup,,Pro,0,15
EVT-000898,CUST-00459,2023-05-18,signup,,Business,0,49
EVT-000941,CUST-00481,2023-05-18,signup,,Free,0,0
EVT-000750,CUST-00382,2023-05-19,signup,,Pro,0,15
EVT-000861,CUST-00439,2023-05-19,signup,,Free,0,0
EVT-000101,CUST-00054,2023-05-20,cancel,Free,Cancelled,0,0
EVT-000753,CUST-00384,2023-05-20,signup,,Business,0,49
EVT-000790,CUST-00402,2023-05-20,signup,,Business,0,49
EVT-000793,CUST-00404,2023-05-20,signup,,Pro,0,15
EVT-000824,CUST-00419,2023-05-20,signup,,Free,0,0
EVT-000939,CUST-00480,2023-05-20,signup,,Free,0,0
EVT-000684,CUST-00350,2023-05-21,signup,,Free,0,0
EVT-000699,CUST-00356,2023-05-21,signup,,Enterprise,0,199
EVT-000737,CUST-00375,2023-05-21,signup,,Free,0,0
EVT-000774,CUST-00395,2023-05-21,signup,,Free,0,0
EVT-000812,CUST-00415,2023-05-21,signup,,Pro,0,15
EVT-000816,CUST-00416,2023-05-21,signup,,Free,0,0
EVT-000840,CUST-00428,2023-05-21,signup,,Pro,0,15
EVT-000870,CUST-00443,2023-05-21,signup,,Pro,0,15
EVT-000890,CUST-00454,2023-05-21,signup,,Pro,0,15
EVT-000915,CUST-00468,2023-05-21,signup,,Free,0,0
EVT-000705,CUST-00359,2023-05-22,signup,,Pro,0,15
EVT-000712,CUST-00363,2023-05-22,signup,,Free,0,0
EVT-000732,CUST-00372,2023-05-22,signup,,Free,0,0
EVT-000788,CUST-00401,2023-05-22,signup,,Pro,0,15
EVT-000830,CUST-00422,2023-05-22,signup,,Free,0,0
EVT-000944,CUST-00482,2023-05-22,signup,,Pro,0,15
EVT-000215,CUST-00108,2023-05-23,cancel,Pro,Cancelled,15,0
EVT-000686,CUST-00351,2023-05-23,signup,,Pro,0,15
EVT-000710,CUST-00362,2023-05-23,signup,,Pro,0,15
EVT-000724,CUST-00369,2023-05-23,signup,,Business,0,49
EVT-000765,CUST-00390,2023-05-23,signup,,Free,0,0
EVT-000771,CUST-00393,2023-05-23,signup,,Enterprise,0,199
EVT-000781,CUST-00398,2023-05-23,signup,,Pro,0,15
EVT-000913,CUST-00467,2023-05-23,signup,,Free,0,0
EVT-000320,CUST-00160,2023-05-24,cancel,Free,Cancelled,0,0
EVT-000714,CUST-00364,2023-05-24,signup,,Pro,0,15
EVT-000772,CUST-00394,2023-05-24,signup,,Free,0,0
EVT-000779,CUST-00397,2023-05-24,signup,,Pro,0,15
EVT-000796,CUST-00407,2023-05-24,signup,,Free,0,0
EVT-000729,CUST-00371,2023-05-25,signup,,Pro,0,15
EVT-000760,CUST-00387,2023-05-25,signup,,Free,0,0
EVT-000833,CUST-00424,2023-05-25,signup,,Business,0,49
EVT-000877,CUST-00447,2023-05-25,signup,,Pro,0,15
EVT-000928,CUST-00474,2023-05-25,signup,,Free,0,0
EVT-000929,CUST-00475,2023-05-25,signup,,Free,0,0
EVT-000309,CUST-00154,2023-05-26,cancel,Pro,Cancelled,15,0
EVT-000356,CUST-00177,2023-05-26,cancel,Pro,Cancelled,15,0
EVT-000717,CUST-00366,2023-05-26,signup,,Free,0,0
EVT-000764,CUST-00389,2023-05-26,signup,,Enterprise,0,199
EVT-000777,CUST-00396,2023-05-26,signup,,Free,0,0
EVT-000879,CUST-00448,2023-05-26,signup,,Free,0,0
EVT-000886,CUST-00452,2023-05-26,signup,,Pro,0,15
EVT-000734,CUST-00373,2023-05-27,signup,,Enterprise,0,199
EVT-000740,CUST-00377,2023-05-27,signup,,Free,0,0
EVT-000795,CUST-00406,2023-05-27,signup,,Pro,0,15
EVT-000893,CUST-00456,2023-05-27,signup,,Pro,0,15
EVT-000896,CUST-00458,2023-05-27,signup,,Free,0,0
EVT-000903,CUST-00462,2023-05-27,signup,,Free,0,0
EVT-000217,CUST-00109,2023-06-01,upgrade,Business,Enterprise,49,199
EVT-000649,CUST-00331,2023-06-01,cancel,Pro,Cancelled,15,0
EVT-000968,CUST-00494,2023-06-01,signup,,Free,0,0
EVT-000989,CUST-00504,2023-06-01,signup,,Free,0,0
EVT-001079,CUST-00553,2023-06-01,signup,,Pro,0,15
EVT-001114,CUST-00570,2023-06-01,signup,,Pro,0,15
EVT-001232,CUST-00633,2023-06-01,signup,,Pro,0,15
EVT-000741,CUST-00377,2023-06-02,cancel,Free,Cancelled,0,0
EVT-001016,CUST-00518,2023-06-02,signup,,Pro,0,15
EVT-001018,CUST-00519,2023-06-02,signup,,Enterprise,0,199
EVT-001046,CUST-00534,2023-06-02,signup,,Pro,0,15
EVT-001077,CUST-00552,2023-06-02,signup,,Free,0,0
EVT-001123,CUST-00574,2023-06-02,signup,,Free,0,0
EVT-001158,CUST-00593,2023-06-02,signup,,Free,0,0
EVT-001191,CUST-00612,2023-06-02,signup,,Free,0,0
EVT-001211,CUST-00622,2023-06-02,signup,,Pro,0,15
EVT-000305,CUST-00152,2023-06-03,cancel,Free,Cancelled,0,0
EVT-000324,CUST-00162,2023-06-03,cancel,Free,Cancelled,0,0
EVT-000504,CUST-00254,2023-06-03,cancel,Free,Cancelled,0,0
EVT-000559,CUST-00285,2023-06-03,cancel,Pro,Cancelled,15,0
EVT-000639,CUST-00326,2023-06-03,cancel,Free,Cancelled,0,0
EVT-000780,CUST-00397,2023-06-03,cancel,Pro,Cancelled,15,0
EVT-000966,CUST-00493,2023-06-03,signup,,Free,0,0
EVT-001041,CUST-00531,2023-06-03,signup,,Free,0,0
EVT-001157,CUST-00592,2023-06-03,signup,,Enterprise,0,199
EVT-001180,CUST-00606,2023-06-03,signup,,Pro,0,15
EVT-000386,CUST-00193,2023-06-04,cancel,Pro,Cancelled,15,0
EVT-000894,CUST-00456,2023-06-04,upgrade,Pro,Business,15,49
EVT-000907,CUST-00464,2023-06-04,cancel,Free,Cancelled,0,0
EVT-001014,CUST-00517,2023-06-04,signup,,Free,0,0
EVT-001058,CUST-00542,2023-06-04,signup,,Free,0,0
EVT-000277,CUST-00138,2023-06-05,cancel,Free,Cancelled,0,0
EVT-000593,CUST-00302,2023-06-05,cancel,Free,Cancelled,0,0
EVT-000960,CUST-00490,2023-06-05,signup,,Business,0,49
EVT-000961,CUST-00491,2023-06-05,signup,,Pro,0,15
EVT-001025,CUST-00523,2023-06-05,signup,,Pro,0,15
EVT-001090,CUST-00558,2023-06-05,signup,,Free,0,0
EVT-001092,CUST-00559,2023-06-05,signup,,Free,0,0
EVT-001109,CUST-00567,2023-06-05,signup,,Pro,0,15
EVT-001137,CUST-00581,2023-06-05,signup,,Pro,0,15
EVT-001222,CUST-00627,2023-06-05,signup,,Pro,0,15
EVT-000339,CUST-00169,2023-06-06,upgrade,Free,Pro,0,15
EVT-000974,CUST-00497,2023-06-06,signup,,Free,0,0
EVT-001034,CUST-00528,2023-06-06,signup,,Free,0,0
EVT-001067,CUST-00546,2023-06-06,signup,,Free,0,0
EVT-001146,CUST-00586,2023-06-06,signup,,Business,0,49
EVT-001160,CUST-00594,2023-06-06,signup,,Pro,0,15
EVT-001172,CUST-00601,2023-06-06,signup,,Business,0,49
EVT-001007,CUST-00513,2023-06-07,signup,,Free,0,0
EVT-001117,CUST-00571,2023-06-07,signup,,Free,0,0
EVT-001131,CUST-00578,2023-06-07,signup,,Free,0,0
EVT-001195,CUST-00614,2023-06-07,signup,,Pro,0,15
EVT-001216,CUST-00625,2023-06-07,signup,,Free,0,0
EVT-001220,CUST-00626,2023-06-07,signup,,Pro,0,15
EVT-000993,CUST-00506,2023-06-08,signup,,Pro,0,15
EVT-001075,CUST-00550,2023-06-08,signup,,Enterprise,0,199
EVT-001111,CUST-00568,2023-06-08,signup,,Free,0,0
EVT-000176,CUST-00090,2023-06-09,downgrade,Pro,Free,15,0
EVT-000285,CUST-00142,2023-06-09,upgrade,Pro,Business,15,49
EVT-000501,CUST-00252,2023-06-09,cancel,Free,Cancelled,0,0
EVT-000589,CUST-00300,2023-06-09,cancel,Pro,Cancelled,15,0
EVT-000972,CUST-00496,2023-06-09,signup,,Free,0,0
EVT-000979,CUST-00499,2023-06-09,signup,,Pro,0,15
EVT-001167,CUST-00598,2023-06-09,signup,,Enterprise,0,199
EVT-000161,CUST-00083,2023-06-10,cancel,Business,Cancelled,49,0
EVT-000317,CUST-00159,2023-06-10,upgrade,Free,Pro,0,15
EVT-001033,CUST-00527,2023-06-10,signup,,Business,0,49
EVT-001044,CUST-00533,2023-06-10,signup,,Free,0,0
EVT-001106,CUST-00566,2023-06-10,signup,,Pro,0,15
EVT-001187,CUST-00610,2023-06-10,signup,,Pro,0,15
EVT-000970,CUST-00495,2023-06-11,signup,,Free,0,0
EVT-001048,CUST-00535,2023-06-11,signup,,Pro,0,15
EVT-001095,CUST-00561,2023-06-11,signup,,Free,0,0
EVT-001101,CUST-00564,2023-06-11,signup,,Pro,0,15
EVT-001193,CUST-00613,2023-06-11,signup,,Free,0,0
EVT-000996,CUST-00508,2023-06-12,signup,,Free,0,0
EVT-001053,CUST-00540,2023-06-12,signup,,Pro,0,15
EVT-001069,CUST-00547,2023-06-12,signup,,Pro,0,15
EVT-001084,CUST-00555,2023-06-12,signup,,Pro,0,15
EVT-001086,CUST-00556,2023-06-12,signup,,Free,0,0
EVT-001103,CUST-00565,2023-06-12,signup,,Pro,0,15
EVT-001127,CUST-00576,2023-06-12,signup,,Pro,0,15
EVT-001155,CUST-00591,2023-06-12,signup,,Pro,0,15
EVT-001215,CUST-00624,2023-06-12,signup,,Enterprise,0,199
EVT-000743,CUST-00378,2023-06-13,cancel,Free,Cancelled,0,0
EVT-000994,CUST-00507,2023-06-13,signup,,Free,0,0
EVT-001027,CUST-00524,2023-06-13,signup,,Free,0,0
EVT-001055,CUST-00541,2023-06-13,signup,,Pro,0,15
EVT-001129,CUST-00577,2023-06-13,signup,,Free,0,0
EVT-000675,CUST-00344,2023-06-14,cancel,Free,Cancelled,0,0
EVT-000694,CUST-00354,2023-06-14,upgrade,Pro,Business,15,49
EVT-000952,CUST-00486,2023-06-14,signup,,Free,0,0
EVT-001000,CUST-00510,2023-06-14,signup,,Free,0,0
EVT-001003,CUST-00511,2023-06-14,signup,,Free,0,0
EVT-001207,CUST-00620,2023-06-14,signup,,Free,0,0
EVT-000081,CUST-00044,2023-06-15,upgrade,Free,Pro,0,15
EVT-000837,CUST-00426,2023-06-15,cancel,Free,Cancelled,0,0
EVT-001010,CUST-00515,2023-06-15,signup,,Pro,0,15
EVT-001050,CUST-00537,2023-06-15,signup,,Free,0,0
EVT-001205,CUST-00619,2023-06-15,signup,,Pro,0,15
EVT-001213,CUST-00623,2023-06-15,signup,,Pro,0,15
EVT-000625,CUST-00320,2023-06-16,cancel,Free,Cancelled,0,0
EVT-001005,CUST-00512,2023-06-16,signup,,Free,0,0
EVT-001011,CUST-00516,2023-06-16,signup,,Free,0,0
EVT-001023,CUST-00522,2023-06-16,signup,,Free,0,0
EVT-001051,CUST-00538,2023-06-16,signup,,Pro,0,15
EVT-001099,CUST-00563,2023-06-16,signup,,Free,0,0
EVT-001151,CUST-00589,2023-06-16,signup,,Pro,0,15
EVT-001168,CUST-00599,2023-06-16,signup,,Pro,0,15
EVT-001174,CUST-00602,2023-06-16,signup,,Pro,0,15
EVT-001176,CUST-00603,2023-06-16,signup,,Free,0,0
EVT-001184,CUST-00608,2023-06-16,signup,,Pro,0,15
EVT-001230,CUST-00632,2023-06-16,signup,,Free,0,0
EVT-000172,CUST-00088,2023-06-17,upgrade,Pro,Business,15,49
EVT-000746,CUST-00380,2023-06-17,downgrade,Pro,Free,15,0
EVT-000991,CUST-00505,2023-06-17,signup,,Pro,0,15
EVT-001049,CUST-00536,2023-06-17,signup,,Business,0,49
EVT-001064,CUST-00544,2023-06-17,signup,,Pro,0,15
EVT-001076,CUST-00551,2023-06-17,signup,,Business,0,49
EVT-001144,CUST-00585,2023-06-17,signup,,Free,0,0
EVT-001148,CUST-00587,2023-06-17,signup,,Free,0,0
EVT-001179,CUST-00605,2023-06-17,signup,,Pro,0,15
EVT-001224,CUST-00628,2023-06-17,signup,,Pro,0,15
EVT-000428,CUST-00216,2023-06-18,cancel,Free,Cancelled,0,0
EVT-001019,CUST-00520,2023-06-18,signup,,Pro,0,15
EVT-001039,CUST-00530,2023-06-18,signup,,Free,0,0
EVT-001125,CUST-00575,2023-06-18,signup,,Free,0,0
EVT-001227,CUST-00630,2023-06-18,signup,,Business,0,49
EVT-000019,CUST-00010,2023-06-19,cancel,Free,Cancelled,0,0
EVT-000336,CUST-00168,2023-06-19,downgrade,Pro,Free,15,0
EVT-000430,CUST-00217,2023-06-19,upgrade,Free,Pro,0,15
EVT-000547,CUST-00278,2023-06-19,upgrade,Free,Pro,0,15
EVT-000652,CUST-00333,2023-06-19,cancel,Free,Cancelled,0,0
EVT-001135,CUST-00580,2023-06-19,signup,,Pro,0,15
EVT-001164,CUST-00596,2023-06-19,signup,,Pro,0,15
EVT-001228,CUST-00631,2023-06-19,signup,,Pro,0,15
EVT-000059,CUST-00032,2023-06-20,cancel,Free,Cancelled,0,0
EVT-000521,CUST-00264,2023-06-20,cancel,Free,Cancelled,0,0
EVT-000946,CUST-00483,2023-06-20,signup,,Free,0,0
EVT-000958,CUST-00489,2023-06-20,signup,,Pro,0,15
EVT-001036,CUST-00529,2023-06-20,signup,,Pro,0,15
EVT-001061,CUST-00543,2023-06-20,signup,,Pro,0,15
EVT-001071,CUST-00548,2023-06-20,signup,,Free,0,0
EVT-001178,CUST-00604,2023-06-20,signup,,Enterprise,0,199
EVT-001189,CUST-00611,2023-06-20,signup,,Free,0,0
EVT-000954,CUST-00487,2023-06-21,signup,,Free,0,0
EVT-000984,CUST-00501,2023-06-21,signup,,Enterprise,0,199
EVT-000987,CUST-00503,2023-06-21,signup,,Business,0,49
EVT-001081,CUST-00554,2023-06-21,signup,,Pro,0,15
EVT-001139,CUST-00582,2023-06-21,signup,,Free,0,0
EVT-001141,CUST-00583,2023-06-21,signup,,Business,0,49
EVT-001143,CUST-00584,2023-06-21,signup,,Free,0,0
EVT-001170,CUST-00600,2023-06-21,signup,,Pro,0,15
EVT-000700,CUST-00356,2023-06-22,cancel,Enterprise,Cancelled,199,0
EVT-000782,CUST-00398,2023-06-22,cancel,Pro,Cancelled,15,0
EVT-001119,CUST-00572,2023-06-22,signup,,Free,0,0
EVT-001199,CUST-00616,2023-06-22,signup,,Free,0,0
EVT-000400,CUST-00201,2023-06-23,cancel,Free,Cancelled,0,0
EVT-000528,CUST-00268,2023-06-23,upgrade,Free,Pro,0,15
EVT-000981,CUST-00500,2023-06-23,signup,,Pro,0,15
EVT-001165,CUST-00597,2023-06-23,signup,,Pro,0,15
EVT-001186,CUST-00609,2023-06-23,signup,,Free,0,0
EVT-001197,CUST-00615,2023-06-23,signup,,Business,0,49
EVT-000033,CUST-00018,2023-06-24,cancel,Business,Cancelled,49,0
EVT-000466,CUST-00234,2023-06-24,cancel,Business,Cancelled,49,0
EVT-000725,CUST-00369,2023-06-24,cancel,Business,Cancelled,49,0
EVT-000948,CUST-00484,2023-06-24,signup,,Free,0,0
EVT-001043,CUST-00532,2023-06-24,signup,,Pro,0,15
EVT-001066,CUST-00545,2023-06-24,signup,,Pro,0,15
EVT-001073,CUST-00549,2023-06-24,signup,,Free,0,0
EVT-001113,CUST-00569,2023-06-24,signup,,Pro,0,15
EVT-001133,CUST-00579,2023-06-24,signup,,Free,0,0
EVT-001182,CUST-00607,2023-06-24,signup,,Free,0,0
EVT-000629,CUST-00322,2023-06-25,downgrade,Pro,Free,15,0
EVT-000809,CUST-00414,2023-06-25,downgrade,Pro,Free,15,0
EVT-000817,CUST-00416,2023-06-25,upgrade,Free,Pro,0,15
EVT-000950,CUST-00485,2023-06-25,signup,,Pro,0,15
EVT-000998,CUST-00509,2023-06-25,signup,,Pro,0,15
EVT-001021,CUST-00521,2023-06-25,signup,,Free,0,0
EVT-001029,CUST-00525,2023-06-25,signup,,Pro,0,15
EVT-001052,CUST-00539,2023-06-25,signup,,Business,0,49
EVT-001094,CUST-00560,2023-06-25,signup,,Pro,0,15
EVT-001150,CUST-00588,2023-06-25,signup,,Pro,0,15
EVT-001162,CUST-00595,2023-06-25,signup,,Pro,0,15
EVT-001203,CUST-00618,2023-06-25,signup,,Free,0,0
EVT-001226,CUST-00629,2023-06-25,signup,,Business,0,49
EVT-000598,CUST-00306,2023-06-26,upgrade,Free,Pro,0,15
EVT-000663,CUST-00338,2023-06-26,cancel,Pro,Cancelled,15,0
EVT-000711,CUST-00362,2023-06-26,upgrade,Pro,Business,15,49
EVT-000713,CUST-00363,2023-06-26,cancel,Free,Cancelled,0,0
EVT-000803,CUST-00411,2023-06-26,upgrade,Pro,Business,15,49
EVT-000956,CUST-00488,2023-06-26,signup,,Free,0,0
EVT-000963,CUST-00492,2023-06-26,signup,,Pro,0,15
EVT-000977,CUST-00498,2023-06-26,signup,,Enterprise,0,199
EVT-000985,CUST-00502,2023-06-26,signup,,Pro,0,15
EVT-001031,CUST-00526,2023-06-26,signup,,Free,0,0
EVT-001153,CUST-00590,2023-06-26,signup,,Free,0,0
EVT-001201,CUST-00617,2023-06-26,signup,,Free,0,0
EVT-001209,CUST-00621,2023-06-26,signup,,Free,0,0
EVT-000798,CUST-00408,2023-06-27,cancel,Free,Cancelled,0,0
EVT-000841,CUST-00428,2023-06-27,cancel,Pro,Cancelled,15,0
EVT-001008,CUST-00514,2023-06-27,signup,,Business,0,49
EVT-001088,CUST-00557,2023-06-27,signup,,Pro,0,15
EVT-001097,CUST-00562,2023-06-27,signup,,Free,0,0
EVT-001121,CUST-00573,2023-06-27,signup,,Free,0,0
EVT-000240,CUST-00120,2023-07-01,cancel,Pro,Cancelled,15,0
EVT-000431,CUST-00217,2023-07-01,downgrade,Pro,Free,15,0
EVT-000949,CUST-00484,2023-07-01,cancel,Free,Cancelled,0,0
EVT-001367,CUST-00702,2023-07-01,signup,,Pro,0,15
EVT-001392,CUST-00715,2023-07-01,signup,,Enterprise,0,199
EVT-001393,CUST-00716,2023-07-01,signup,,Pro,0,15
EVT-001405,CUST-00722,2023-07-01,signup,,Free,0,0
EVT-001416,CUST-00728,2023-07-01,signup,,Free,0,0
EVT-000962,CUST-00491,2023-07-02,cancel,Pro,Cancelled,15,0
EVT-000973,CUST-00496,2023-07-02,cancel,Free,Cancelled,0,0
EVT-001320,CUST-00679,2023-07-02,signup,,Free,0,0
EVT-001323,CUST-00680,2023-07-02,signup,,Pro,0,15
EVT-001329,CUST-00683,2023-07-02,signup,,Free,0,0
EVT-001394,CUST-00717,2023-07-02,signup,,Free,0,0
EVT-001437,CUST-00737,2023-07-02,signup,,Free,0,0
EVT-000789,CUST-00401,2023-07-03,cancel,Pro,Cancelled,15,0
EVT-001285,CUST-00660,2023-07-03,signup,,Pro,0,15
EVT-001289,CUST-00663,2023-07-03,signup,,Enterprise,0,199
EVT-001374,CUST-00705,2023-07-03,signup,,Free,0,0
EVT-001447,CUST-00742,2023-07-03,signup,,Free,0,0
EVT-001452,CUST-00745,2023-07-03,signup,,Pro,0,15
EVT-001457,CUST-00748,2023-07-03,signup,,Pro,0,15
EVT-000252,CUST-00126,2023-07-04,downgrade,Pro,Free,15,0
EVT-000857,CUST-00436,2023-07-04,cancel,Pro,Cancelled,15,0
EVT-001074,CUST-00549,2023-07-04,cancel,Free,Cancelled,0,0
EVT-001299,CUST-00669,2023-07-04,signup,,Free,0,0
EVT-001316,CUST-00677,2023-07-04,signup,,Free,0,0
EVT-001429,CUST-00733,2023-07-04,signup,,Pro,0,15
EVT-000566,CUST-00289,2023-07-05,cancel,Free,Cancelled,0,0
EVT-000689,CUST-00352,2023-07-05,upgrade,Free,Pro,0,15
EVT-001256,CUST-00645,2023-07-05,signup,,Pro,0,15
EVT-001390,CUST-00714,2023-07-05,signup,,Pro,0,15
EVT-001427,CUST-00732,2023-07-05,signup,,Free,0,0
EVT-001470,CUST-00755,2023-07-05,signup,,Pro,0,15
EVT-000065,CUST-00035,2023-07-06,cancel,Pro,Cancelled,15,0
EVT-000727,CUST-00370,2023-07-06,upgrade,Pro,Business,15,49
EVT-001281,CUST-00658,2023-07-06,signup,,Pro,0,15
EVT-001371,CUST-00704,2023-07-06,signup,,Free,0,0
EVT-001379,CUST-00708,2023-07-06,signup,,Free,0,0
EVT-001130,CUST-00577,2023-07-07,cancel,Free,Cancelled,0,0
EVT-001134,CUST-00579,2023-07-07,upgrade,Free,Pro,0,15
EVT-001194,CUST-00613,2023-07-07,cancel,Free,Cancelled,0,0
EVT-001258,CUST-00646,2023-07-07,signup,,Pro,0,15
