customer_id,month,plan,mrr,acquisition_channel
CUST-00044,2024-05-01,Pro,15,Content Marketing
CUST-00044,2024-06-01,Pro,15,Content Marketing
CUST-00044,2024-07-01,Pro,15,Content Marketing
CUST-00044,2024-08-01,Pro,15,Content Marketing
CUST-00044,2024-09-01,Pro,15,Content Marketing
CUST-00044,2024-10-01,Pro,15,Content Marketing
CUST-00044,2024-11-01,Pro,15,Content Marketing
CUST-00044,2024-12-01,Pro,15,Content Marketing
CUST-00045,2023-01-01,Business,49,Content Marketing
CUST-00046,2023-01-01,Pro,15,Paid Ads
CUST-00046,2023-02-01,Pro,15,Paid Ads
CUST-00046,2023-03-01,Pro,15,Paid Ads
CUST-00046,2023-04-01,Pro,15,Paid Ads
CUST-00046,2023-05-01,Pro,15,Paid Ads
CUST-00046,2023-06-01,Pro,15,Paid Ads
CUST-00046,2023-07-01,Pro,15,Paid Ads
CUST-00047,2023-01-01,Pro,15,Organic Search
CUST-00047,2023-02-01,Pro,15,Organic Search
CUST-00047,2023-03-01,Pro,15,Organic Search
CUST-00047,2023-04-01,Pro,15,Organic Search
CUST-00047,2023-05-01,Pro,15,Organic Search
CUST-00047,2023-06-01,Pro,15,Organic Search
CUST-00047,2023-07-01,Pro,15,Organic Search
CUST-00047,2023-08-01,Pro,15,Organic Search
CUST-00047,2023-09-01,Pro,15,Organic Search
CUST-00047,2023-10-01,Pro,15,Organic Search
CUST-00047,2023-11-01,Pro,15,Organic Search
CUST-00048,2023-01-01,Pro,15,Referral
CUST-00048,2023-02-01,Business,49,Referral
CUST-00048,2023-03-01,Business,49,Referral
CUST-00048,2023-04-01,Business,49,Referral
CUST-00048,2023-05-01,Business,49,Referral
CUST-00048,2023-06-01,Business,49,Referral
CUST-00048,2023-07-01,Business,49,Referral
CUST-00048,2023-08-01,Business,49,Referral
CUST-00048,2023-09-01,Business,49,Referral
CUST-00048,2023-10-01,Business,49,Referral
CUST-00048,2023-11-01,Business,49,Referral
CUST-00048,2023-12-01,Business,49,Referral
CUST-00048,2024-01-01,Business,49,Referral
CUST-00048,2024-02-01,Business,49,Referral
CUST-00048,2024-03-01,Business,49,Referral
CUST-00048,2024-04-01,Business,49,Referral
CUST-00048,2024-05-01,Business,49,Referral
CUST-00048,2024-06-01,Business,49,Referral
CUST-00048,2024-07-01,Business,49,Referral
CUST-00048,2024-08-01,Business,49,Referral
CUST-00048,2024-09-01,Business,49,Referral
CUST-00048,2024-10-01,Business,49,Referral
CUST-00048,2024-11-01,Business,49,Referral
CUST-00048,2024-12-01,Business,49,Referral
CUST-00049,2023-01-01,Pro,15,Organic Search
CUST-00049,2023-02-01,Pro,15,Organic Search
CUST-00049,2023-03-01,Pro,15,Organic Search
CUST-00049,2023-04-01,Pro,15,Organic Search
CUST-00049,2023-05-01,Free,0,Organic Search
CUST-00049,2023-06-01,Free,0,Organic Search
CUST-00049,2023-07-01,Free,0,Organic Search
CUST-00049,2023-08-01,Free,0,Organic Search
CUST-00049,2023-09-01,Free,0,Organic Search
CUST-00049,2023-10-01,Free,0,Organic Search
CUST-00049,2023-11-01,Free,0,Organic Search
CUST-00050,2023-01-01,Free,0,Organic Search
CUST-00051,2023-01-01,Free,0,Organic Search
CUST-00051,2023-02-01,Free,0,Organic Search
CUST-00051,2023-03-01,Free,0,Organic Search
CUST-00051,2023-04-01,Free,0,Organic Search
CUST-00051,2023-05-01,Free,0,Organic Search
CUST-00051,2023-06-01,Free,0,Organic Search
CUST-00051,2023-07-01,Free,0,Organic Search
CUST-00051,2023-08-01,Free,0,Organic Search
CUST-00051,2023-09-01,Free,0,Organic Search
CUST-00052,2023-01-01,Pro,15,Content Marketing
CUST-00052,2023-02-01,Pro,15,Content Marketing
CUST-00052,2023-03-01,Pro,15,Content Marketing
CUST-00052,2023-04-01,Pro,15,Content Marketing
CUST-00052,2023-05-01,Pro,15,Content Marketing
CUST-00052,2023-06-01,Pro,15,Content Marketing
CUST-00052,2023-07-01,Pro,15,Content Marketing
CUST-00052,2023-08-01,Pro,15,Content Marketing
CUST-00052,2023-09-01,Pro,15,Content Marketing
CUST-00052,2023-10-01,Pro,15,Content Marketing
CUST-00052,2023-11-01,Pro,15,Content Marketing
CUST-00052,2023-12-01,Pro,15,Content Marketing
CUST-00052,2024-01-01,Pro,15,Content Marketing
CUST-00052,2024-02-01,Pro,15,Content Marketing
CUST-00052,2024-03-01,Pro,15,Content Marketing
CUST-00052,2024-04-01,Pro,15,Content Marketing
CUST-00052,2024-05-01,Pro,15,Content Marketing
CUST-00052,2024-06-01,Pro,15,Content Marketing
CUST-00052,2024-07-01,Pro,15,Content Marketing
CUST-00052,2024-08-01,Pro,15,Content Marketing
CUST-00052,2024-09-01,Pro,15,Content Marketing
CUST-00052,2024-10-01,Pro,15,Content Marketing
CUST-00052,2024-11-01,Pro,15,Content Marketing
CUST-00052,2024-12-01,Pro,15,Content Marketing
CUST-00053,2023-01-01,Pro,15,Referral
CUST-00053,2023-02-01,Pro,15,Referral
CUST-00053,2023-03-01,Pro,15,Referral
CUST-00053,2023-04-01,Pro,15,Referral
CUST-00053,2023-05-01,Pro,15,Referral
CUST-00053,2023-06-01,Pro,15,Referral
CUST-00053,2023-07-01,Pro,15,Referral
CUST-00053,2023-08-01,Pro,15,Referral
CUST-00053,2023-09-01,Pro,15,Referral
CUST-00053,2023-10-01,Pro,15,Referral
CUST-00053,2023-11-01,Pro,15,Referral
CUST-00053,2023-12-01,Pro,15,Referral
CUST-00053,2024-01-01,Pro,15,Referral
CUST-00053,2024-02-01,Pro,15,Referral
CUST-00053,2024-03-01,Pro,15,Referral
CUST-00053,2024-04-01,Pro,15,Referral
CUST-00053,2024-05-01,Pro,15,Referral
CUST-00053,2024-06-01,Pro,15,Referral
CUST-00053,2024-07-01,Pro,15,Referral
CUST-00054,2023-01-01,Free,0,Referral
CUST-00054,2023-02-01,Free,0,Referral
CUST-00054,2023-03-01,Free,0,Referral
CUST-00054,2023-04-01,Free,0,Referral
CUST-00055,2023-01-01,Free,0,Content Marketing
CUST-00055,2023-02-01,Free,0,Content Marketing
CUST-00056,2023-01-01,Business,49,Paid Ads
CUST-00056,2023-02-01,Business,49,Paid Ads
CUST-00056,2023-03-01,Business,49,Paid Ads
CUST-00056,2023-04-01,Business,49,Paid Ads
CUST-00056,2023-05-01,Business,49,Paid Ads
CUST-00056,2023-06-01,Business,49,Paid Ads
CUST-00057,2023-01-01,Free,0,Paid Ads
CUST-00058,2023-02-01,Free,0,Organic Search
CUST-00058,2023-03-01,Free,0,Organic Search
CUST-00058,2023-04-01,Free,0,Organic Search
CUST-00058,2023-05-01,Free,0,Organic Search
CUST-00058,2023-06-01,Free,0,Organic Search
CUST-00058,2023-07-01,Free,0,Organic Search
CUST-00058,2023-08-01,Free,0,Organic Search
CUST-00059,2023-02-01,Pro,15,Paid Ads
CUST-00060,2023-02-01,Enterprise,199,Outbound Sales
CUST-00060,2023-03-01,Enterprise,199,Outbound Sales
CUST-00060,2023-04-01,Enterprise,199,Outbound Sales
CUST-00060,2023-05-01,Enterprise,199,Outbound Sales
CUST-00060,2023-06-01,Enterprise,199,Outbound Sales
CUST-00060,2023-07-01,Enterprise,199,Outbound Sales
CUST-00060,2023-08-01,Enterprise,199,Outbound Sales
CUST-00060,2023-09-01,Enterprise,199,Outbound Sales
CUST-00060,2023-10-01,Enterprise,199,Outbound Sales
CUST-00060,2023-11-01,Enterprise,199,Outbound Sales
CUST-00060,2023-12-01,Enterprise,199,Outbound Sales
CUST-00060,2024-01-01,Enterprise,199,Outbound Sales
CUST-00060,2024-02-01,Enterprise,199,Outbound Sales
CUST-00060,2024-03-01,Enterprise,199,Outbound Sales
CUST-00060,2024-04-01,Enterprise,199,Outbound Sales
CUST-00060,2024-05-01,Enterprise,199,Outbound Sales
CUST-00060,2024-06-01,Enterprise,199,Outbound Sales
CUST-00060,2024-07-01,Enterprise,199,Outbound Sales
CUST-00060,2024-08-01,Enterprise,199,Outbound Sales
CUST-00060,2024-09-01,Enterprise,199,Outbound Sales
CUST-00060,2024-10-01,Enterprise,199,Outbound Sales
CUST-00060,2024-11-01,Enterprise,199,Outbound Sales
CUST-00060,2024-12-01,Enterprise,199,Outbound Sales
CUST-00061,2023-02-01,Free,0,Paid Ads
CUST-00061,2023-03-01,Free,0,Paid Ads
CUST-00061,2023-04-01,Free,0,Paid Ads
CUST-00061,2023-05-01,Free,0,Paid Ads
CUST-00061,2023-06-01,Free,0,Paid Ads
CUST-00061,2023-07-01,Free,0,Paid Ads
CUST-00061,2023-08-01,Free,0,Paid Ads
CUST-00061,2023-09-01,Free,0,Paid Ads
CUST-00061,2023-10-01,Free,0,Paid Ads
CUST-00061,2023-11-01,Free,0,Paid Ads
CUST-00061,2023-12-01,Free,0,Paid Ads
CUST-00061,2024-01-01,Free,0,Paid Ads
CUST-00061,2024-02-01,Free,0,Paid Ads
CUST-00061,2024-03-01,Free,0,Paid Ads
CUST-00061,2024-04-01,Free,0,Paid Ads
CUST-00061,2024-05-01,Free,0,Paid Ads
CUST-00062,2023-02-01,Pro,15,Content Marketing
CUST-00062,2023-03-01,Pro,15,Content Marketing
CUST-00062,2023-04-01,Pro,15,Content Marketing
CUST-00062,2023-05-01,Pro,15,Content Marketing
CUST-00062,2023-06-01,Pro,15,Content Marketing
CUST-00062,2023-07-01,Pro,15,Content Marketing
CUST-00062,2023-08-01,Pro,15,Content Marketing
CUST-00062,2023-09-01,Pro,15,Content Marketing
CUST-00062,2023-10-01,Pro,15,Content Marketing
CUST-00062,2023-11-01,Pro,15,Content Marketing
CUST-00062,2023-12-01,Pro,15,Content Marketing
CUST-00062,2024-01-01,Pro,15,Content Marketing
CUST-00062,2024-02-01,Pro,15,Content Marketing
CUST-00062,2024-03-01,Pro,15,Content Marketing
CUST-00062,2024-04-01,Pro,15,Content Marketing
CUST-00062,2024-05-01,Pro,15,Content Marketing
CUST-00062,2024-06-01,Pro,15,Content Marketing
CUST-00062,2024-07-01,Pro,15,Content Marketing
CUST-00062,2024-08-01,Pro,15,Content Marketing
CUST-00062,2024-09-01,Pro,15,Content Marketing
CUST-00062,2024-10-01,Pro,15,Content Marketing
CUST-00062,2024-11-01,Pro,15,Content Marketing
CUST-00062,2024-12-01,Pro,15,Content Marketing
CUST-00063,2023-02-01,Free,0,Content Marketing
CUST-00063,2023-03-01,Free,0,Content Marketing
CUST-00063,2023-04-01,Free,0,Content Marketing
CUST-00063,2023-05-01,Free,0,Content Marketing
CUST-00063,2023-06-01,Free,0,Content Marketing
CUST-00063,2023-07-01,Free,0,Content Marketing
CUST-00063,2023-08-01,Free,0,Content Marketing
CUST-00063,2023-09-01,Free,0,Content Marketing
CUST-00063,2023-10-01,Free,0,Content Marketing
CUST-00063,2023-11-01,Free,0,Content Marketing
CUST-00063,2023-12-01,Free,0,Content Marketing
CUST-00063,2024-01-01,Free,0,Content Marketing
CUST-00063,2024-02-01,Free,0,Content Marketing
CUST-00063,2024-03-01,Free,0,Content Marketing
CUST-00063,2024-04-01,Free,0,Content Marketing
CUST-00063,2024-05-01,Free,0,Content Marketing
CUST-00063,2024-06-01,Free,0,Content Marketing
CUST-00063,2024-07-01,Free,0,Content Marketing
CUST-00063,2024-08-01,Free,0,Content Marketing
CUST-00063,2024-09-01,Free,0,Content Marketing
CUST-00063,2024-10-01,Free,0,Content Marketing
CUST-00063,2024-11-01,Free,0,Content Marketing
CUST-00063,2024-12-01,Free,0,Content Marketing
CUST-00064,2023-02-01,Pro,15,Paid Ads
CUST-00064,2023-03-01,Pro,15,Paid Ads
CUST-00064,2023-04-01,Pro,15,Paid Ads
CUST-00064,2023-05-01,Pro,15,Paid Ads
CUST-00064,2023-06-01,Pro,15,Paid Ads
CUST-00064,2023-07-01,Pro,15,Paid Ads
CUST-00064,2023-08-01,Pro,15,Paid Ads
CUST-00064,2023-09-01,Pro,15,Paid Ads
CUST-00064,2023-10-01,Pro,15,Paid Ads
CUST-00064,2023-11-01,Pro,15,Paid Ads
CUST-00064,2023-12-01,Pro,15,Paid Ads
CUST-00064,2024-01-01,Pro,15,Paid Ads
CUST-00064,2024-02-01,Pro,15,Paid Ads
CUST-00064,2024-03-01,Pro,15,Paid Ads
CUST-00064,2024-04-01,Pro,15,Paid Ads
CUST-00064,2024-05-01,Pro,15,Paid Ads
CUST-00064,2024-06-01,Pro,15,Paid Ads
CUST-00064,2024-07-01,Pro,15,Paid Ads
CUST-00064,2024-08-01,Pro,15,Paid Ads
CUST-00064,2024-09-01,Pro,15,Paid Ads
CUST-00064,2024-10-01,Pro,15,Paid Ads
CUST-00064,2024-11-01,Pro,15,Paid Ads
CUST-00064,2024-12-01,Business,49,Paid Ads
CUST-00065,2023-02-01,Pro,15,Content Marketing
CUST-00065,2023-03-01,Pro,15,Content Marketing
CUST-00065,2023-04-01,Pro,15,Content Marketing
CUST-00065,2023-05-01,Pro,15,Content Marketing
CUST-00065,2023-06-01,Pro,15,Content Marketing
CUST-00065,2023-07-01,Pro,15,Content Marketing
CUST-00065,2023-08-01,Pro,15,Content Marketing
CUST-00065,2023-09-01,Pro,15,Content Marketing
CUST-00065,2023-10-01,Pro,15,Content Marketing
CUST-00065,2023-11-01,Pro,15,Content Marketing
CUST-00065,2023-12-01,Pro,15,Content Marketing
CUST-00065,2024-01-01,Pro,15,Content Marketing
CUST-00065,2024-02-01,Pro,15,Content Marketing
CUST-00065,2024-03-01,Pro,15,Content Marketing
CUST-00065,2024-04-01,Pro,15,Content Marketing
CUST-00065,2024-05-01,Pro,15,Content Marketing
CUST-00066,2023-02-01,Free,0,Organic Search
CUST-00066,2023-03-01,Free,0,Organic Search
CUST-00066,2023-04-01,Free,0,Organic Search
CUST-00066,2023-05-01,Free,0,Organic Search
CUST-00066,2023-06-01,Free,0,Organic Search
CUST-00066,2023-07-01,Free,0,Organic Search
CUST-00066,2023-08-01,Free,0,Organic Search
CUST-00066,2023-09-01,Free,0,Organic Search
CUST-00066,2023-10-01,Free,0,Organic Search
CUST-00066,2023-11-01,Free,0,Organic Search
CUST-00066,2023-12-01,Free,0,Organic Search
CUST-00066,2024-01-01,Free,0,Organic Search
CUST-00066,2024-02-01,Free,0,Organic Search
CUST-00066,2024-03-01,Free,0,Organic Search
CUST-00066,2024-04-01,Free,0,Organic Search
CUST-00067,2023-02-01,Business,49,Organic Search
CUST-00067,2023-03-01,Business,49,Organic Search
CUST-00067,2023-04-01,Pro,15,Organic Search
CUST-00067,2023-05-01,Pro,15,Organic Search
CUST-00067,2023-06-01,Pro,15,Organic Search
CUST-00067,2023-07-01,Pro,15,Organic Search
CUST-00067,2023-08-01,Pro,15,Organic Search
CUST-00067,2023-09-01,Pro,15,Organic Search
CUST-00067,2023-10-01,Pro,15,Organic Search
CUST-00067,2023-11-01,Pro,15,Organic Search
CUST-00067,2023-12-01,Pro,15,Organic Search
CUST-00068,2023-02-01,Pro,15,Content Marketing
CUST-00068,2023-03-01,Pro,15,Content Marketing
CUST-00068,2023-04-01,Pro,15,Content Marketing
CUST-00068,2023-05-01,Pro,15,Content Marketing
CUST-00068,2023-06-01,Pro,15,Content Marketing
CUST-00068,2023-07-01,Pro,15,Content Marketing
CUST-00068,2023-08-01,Pro,15,Content Marketing
CUST-00068,2023-09-01,Pro,15,Content Marketing
CUST-00068,2023-10-01,Pro,15,Content Marketing
CUST-00068,2023-11-01,Pro,15,Content Marketing
CUST-00069,2023-02-01,Free,0,Content Marketing
CUST-00070,2023-02-01,Pro,15,Organic Search
CUST-00070,2023-03-01,Pro,15,Organic Search
CUST-00071,2023-02-01,Pro,15,Paid Ads
CUST-00071,2023-03-01,Pro,15,Paid Ads
CUST-00071,2023-04-01,Pro,15,Paid Ads
CUST-00072,2023-02-01,Pro,15,Paid Ads
CUST-00073,2023-02-01,Pro,15,Content Marketing
CUST-00073,2023-03-01,Pro,15,Content Marketing
CUST-00074,2023-02-01,Free,0,Paid Ads
CUST-00074,2023-03-01,Free,0,Paid Ads
CUST-00074,2023-04-01,Free,0,Paid Ads
CUST-00074,2023-05-01,Free,0,Paid Ads
CUST-00074,2023-06-01,Free,0,Paid Ads
CUST-00074,2023-07-01,Free,0,Paid Ads
CUST-00074,2023-08-01,Free,0,Paid Ads
CUST-00074,2023-09-01,Free,0,Paid Ads
CUST-00074,2023-10-01,Free,0,Paid Ads
CUST-00074,2023-11-01,Pro,15,Paid Ads
CUST-00074,2023-12-01,Business,49,Paid Ads
CUST-00074,2024-01-01,Pro,15,Paid Ads
CUST-00075,2023-02-01,Free,0,Paid Ads
CUST-00075,2023-03-01,Free,0,Paid Ads
CUST-00076,2023-02-01,Free,0,Paid Ads
CUST-00076,2023-03-01,Free,0,Paid Ads
CUST-00076,2023-04-01,Free,0,Paid Ads
CUST-00076,2023-05-01,Free,0,Paid Ads
CUST-00076,2023-06-01,Free,0,Paid Ads
CUST-00076,2023-07-01,Free,0,Paid Ads
CUST-00076,2023-08-01,Free,0,Paid Ads
CUST-00076,2023-09-01,Free,0,Paid Ads
CUST-00076,2023-10-01,Free,0,Paid Ads
CUST-00076,2023-11-01,Free,0,Paid Ads
CUST-00076,2023-12-01,Free,0,Paid Ads
CUST-00076,2024-01-01,Free,0,Paid Ads
CUST-00076,2024-02-01,Free,0,Paid Ads
CUST-00076,2024-03-01,Free,0,Paid Ads
CUST-00076,2024-04-01,Free,0,Paid Ads
CUST-00076,2024-05-01,Free,0,Paid Ads
CUST-00076,2024-06-01,Free,0,Paid Ads
CUST-00076,2024-07-01,Free,0,Paid Ads
CUST-00076,2024-08-01,Free,0,Paid Ads
CUST-00076,2024-09-01,Free,0,Paid Ads
CUST-00076,2024-10-01,Free,0,Paid Ads
CUST-00076,2024-11-01,Free,0,Paid Ads
CUST-00076,2024-12-01,Free,0,Paid Ads
CUST-00077,2023-02-01,Free,0,Paid Ads
CUST-00077,2023-03-01,Free,0,Paid Ads
CUST-00078,2023-02-01,Free,0,Referral
CUST-00078,2023-03-01,Free,0,Referral
CUST-00078,2023-04-01,Pro,15,Referral
CUST-00078,2023-05-01,Pro,15,Referral
CUST-00078,2023-06-01,Pro,15,Referral
CUST-00078,2023-07-01,Pro,15,Referral
CUST-00078,2023-08-01,Pro,15,Referral
CUST-00078,2023-09-01,Pro,15,Referral
CUST-00078,2023-10-01,Pro,15,Referral
CUST-00078,2023-11-01,Pro,15,Referral
CUST-00078,2023-12-01,Pro,15,Referral
CUST-00078,2024-01-01,Pro,15,Referral
CUST-00078,2024-02-01,Pro,15,Referral
CUST-00078,2024-03-01,Pro,15,Referral
CUST-00078,2024-04-01,Pro,15,Referral
CUST-00078,2024-05-01,Pro,15,Referral
CUST-00078,2024-06-01,Pro,15,Referral
CUST-00078,2024-07-01,Pro,15,Referral
CUST-00078,2024-08-01,Pro,15,Referral
CUST-00078,2024-09-01,Pro,15,Referral
CUST-00079,2023-02-01,Free,0,Content Marketing
CUST-00080,2023-02-01,Pro,15,Paid Ads
CUST-00080,2023-03-01,Pro,15,Paid Ads
CUST-00080,2023-04-01,Pro,15,Paid Ads
CUST-00080,2023-05-01,Pro,15,Paid Ads
CUST-00080,2023-06-01,Pro,15,Paid Ads
CUST-00080,2023-07-01,Pro,15,Paid Ads
CUST-00080,2023-08-01,Pro,15,Paid Ads
CUST-00080,2023-09-01,Pro,15,Paid Ads
CUST-00080,2023-10-01,Pro,15,Paid Ads
CUST-00080,2023-11-01,Pro,15,Paid Ads
CUST-00080,2023-12-01,Pro,15,Paid Ads
CUST-00080,2024-01-01,Pro,15,Paid Ads
CUST-00080,2024-02-01,Pro,15,Paid Ads
CUST-00080,2024-03-01,Pro,15,Paid Ads
CUST-00080,2024-04-01,Business,49,Paid Ads
CUST-00080,2024-05-01,Business,49,Paid Ads
CUST-00080,2024-06-01,Business,49,Paid Ads
CUST-00080,2024-07-01,Enterprise,199,Paid Ads
CUST-00080,2024-08-01,Enterprise,199,Paid Ads
CUST-00080,2024-09-01,Enterprise,199,Paid Ads
CUST-00080,2024-10-01,Enterprise,199,Paid Ads
CUST-00080,2024-11-01,Enterprise,199,Paid Ads
CUST-00080,2024-12-01,Enterprise,199,Paid Ads
CUST-00081,2023-02-01,Pro,15,Organic Search
CUST-00082,2023-02-01,Pro,15,Organic Search
CUST-00082,2023-03-01,Pro,15,Organic Search
CUST-00082,2023-04-01,Pro,15,Organic Search
CUST-00082,2023-05-01,Pro,15,Organic Search
CUST-00082,2023-06-01,Pro,15,Organic Search
CUST-00082,2023-07-01,Pro,15,Organic Search
CUST-00082,2023-08-01,Pro,15,Organic Search
CUST-00082,2023-09-01,Pro,15,Organic Search
CUST-00082,2023-10-01,Pro,15,Organic Search
CUST-00082,2023-11-01,Pro,15,Organic Search
CUST-00082,2023-12-01,Pro,15,Organic Search
CUST-00082,2024-01-01,Pro,15,Organic Search
CUST-00082,2024-02-01,Pro,15,Organic Search
CUST-00082,2024-03-01,Pro,15,Organic Search
CUST-00083,2023-02-01,Business,49,Referral
CUST-00083,2023-03-01,Business,49,Referral
CUST-00083,2023-04-01,Business,49,Referral
CUST-00083,2023-05-01,Business,49,Referral
CUST-00084,2023-02-01,Pro,15,Content Marketing
CUST-00084,2023-03-01,Pro,15,Content Marketing
CUST-00084,2023-04-01,Pro,15,Content Marketing
CUST-00084,2023-05-01,Pro,15,Content Marketing
CUST-00084,2023-06-01,Pro,15,Content Marketing
CUST-00084,2023-07-01,Pro,15,Content Marketing
CUST-00084,2023-08-01,Pro,15,Content Marketing
CUST-00084,2023-09-01,Pro,15,Content Marketing
CUST-00084,2023-10-01,Pro,15,Content Marketing
CUST-00084,2023-11-01,Pro,15,Content Marketing
CUST-00084,2023-12-01,Pro,15,Content Marketing
CUST-00084,2024-01-01,Pro,15,Content Marketing
CUST-00084,2024-02-01,Pro,15,Content Marketing
CUST-00084,2024-03-01,Pro,15,Content Marketing
CUST-00084,2024-04-01,Pro,15,Content Marketing
CUST-00084,2024-05-01,Pro,15,Content Marketing
CUST-00084,2024-06-01,Pro,15,Content Marketing
CUST-00084,2024-07-01,Pro,15,Content Marketing
CUST-00084,2024-08-01,Pro,15,Content Marketing
CUST-00084,2024-09-01,Pro,15,Content Marketing
CUST-00084,2024-10-01,Pro,15,Content Marketing
CUST-00084,2024-11-01,Pro,15,Content Marketing
CUST-00084,2024-12-01,Pro,15,Content Marketing
CUST-00085,2023-02-01,Pro,15,Organic Search
CUST-00085,2023-03-01,Pro,15,Organic Search
CUST-00085,2023-04-01,Pro,15,Organic Search
CUST-00085,2023-05-01,Pro,15,Organic Search
CUST-00085,2023-06-01,Pro,15,Organic Search
CUST-00085,2023-07-01,Pro,15,Organic Search
CUST-00085,2023-08-01,Pro,15,Organic Search
CUST-00085,2023-09-01,Pro,15,Organic Search
CUST-00085,2023-10-01,Pro,15,Organic Search
CUST-00085,2023-11-01,Pro,15,Organic Search
CUST-00085,2023-12-01,Pro,15,Organic Search
CUST-00085,2024-01-01,Pro,15,Organic Search
CUST-00085,2024-02-01,Pro,15,Organic Search
CUST-00085,2024-03-01,Pro,15,Organic Search
CUST-00085,2024-04-01,Pro,15,Organic Search
CUST-00085,2024-05-01,Pro,15,Organic Search
CUST-00085,2024-06-01,Pro,15,Organic Search
CUST-00085,2024-07-01,Pro,15,Organic Search
CUST-00085,2024-08-01,Pro,15,Organic Search
CUST-00085,2024-09-01,Business,49,Organic Search
CUST-00085,2024-10-01,Business,49,Organic Search
CUST-00085,2024-11-01,Business,49,Organic Search
CUST-00085,2024-12-01,Business,49,Organic Search
CUST-00086,2023-02-01,Pro,15,Organic Search
CUST-00086,2023-03-01,Pro,15,Organic Search
CUST-00086,2023-04-01,Pro,15,Organic Search
CUST-00086,2023-05-01,Pro,15,Organic Search
CUST-00086,2023-06-01,Pro,15,Organic Search
CUST-00086,2023-07-01,Pro,15,Organic Search
CUST-00086,2023-08-01,Pro,15,Organic Search
CUST-00086,2023-09-01,Pro,15,Organic Search
CUST-00086,2023-10-01,Business,49,Organic Search
CUST-00086,2023-11-01,Business,49,Organic Search
CUST-00086,2023-12-01,Business,49,Organic Search
CUST-00086,2024-01-01,Business,49,Organic Search
CUST-00086,2024-02-01,Business,49,Organic Search
CUST-00087,2023-02-01,Pro,15,Paid Ads
CUST-00087,2023-03-01,Pro,15,Paid Ads
CUST-00087,2023-04-01,Pro,15,Paid Ads
CUST-00088,2023-02-01,Business,49,Organic Search
CUST-00088,2023-03-01,Business,49,Organic Search
CUST-00088,2023-04-01,Business,49,Organic Search
CUST-00088,2023-05-01,Pro,15,Organic Search
CUST-00088,2023-06-01,Business,49,Organic Search
CUST-00088,2023-07-01,Business,49,Organic Search
CUST-00088,2023-08-01,Business,49,Organic Search
CUST-00088,2023-09-01,Business,49,Organic Search
CUST-00088,2023-10-01,Business,49,Organic Search
CUST-00088,2023-11-01,Business,49,Organic Search
CUST-00088,2023-12-01,Pro,15,Organic Search
CUST-00088,2024-01-01,Pro,15,Organic Search
CUST-00088,2024-02-01,Pro,15,Organic Search
CUST-00088,2024-03-01,Pro,15,Organic Search
CUST-00088,2024-04-01,Pro,15,Organic Search
CUST-00088,2024-05-01,Pro,15,Organic Search
CUST-00088,2024-06-01,Pro,15,Organic Search
